"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.462093200E1,9.729766846E-2,4.691244507E0,8.665030975E0,9.853933411E0
4.463092900E1,9.669891357E-2,4.687651978E0,8.650660858E0,9.839581547E0
4.464092500E1,1.004411316E-1,4.677173767E0,8.654552765E0,9.838055012E0
4.465092100E1,1.089733887E-1,4.678071899E0,8.666677551E0,9.849240157E0
4.466091800E1,1.038839722E-1,4.673132172E0,8.659791870E0,9.840780020E0
4.467091500E1,9.999206543E-2,4.688400421E0,8.660091248E0,9.848262656E0
4.468091100E1,1.037342834E-1,4.680167542E0,8.655151520E0,9.840039474E0
4.469090800E1,1.056802368E-1,4.685556335E0,8.659941559E0,9.846836766E0
4.470090500E1,1.017883301E-1,4.683011627E0,8.660690002E0,9.846243450E0
4.471090100E1,1.040336609E-1,4.687651978E0,8.671018524E0,9.857558841E0
4.472089700E1,1.086740112E-1,4.687801666E0,8.663534088E0,9.851097269E0
4.473089300E1,1.046324158E-1,4.683610382E0,8.659642181E0,9.845636438E0
4.474089000E1,1.059796143E-1,4.682861938E0,8.660690002E0,9.846216478E0
4.475088600E1,1.010398865E-1,4.689148865E0,8.654702454E0,9.843891542E0
4.476088200E1,1.055305481E-1,4.675976257E0,8.664731598E0,9.846495027E0
4.477087900E1,1.056802368E-1,4.685706024E0,8.674012299E0,9.859284894E0
4.478087500E1,1.112187195E-1,4.679718475E0,8.662935333E0,9.846754958E0
4.479087200E1,1.079255676E-1,4.687352600E0,8.673712921E0,9.859828506E0
4.480086900E1,1.070274353E-1,4.680167542E0,8.653654633E0,9.838758132E0
4.481086600E1,1.070274353E-1,4.692292328E0,8.656648407E0,9.847163236E0
4.482086300E1,1.034349060E-1,4.682113495E0,8.665779419E0,9.850310579E0
4.483086100E1,1.014889526E-1,4.683909760E0,8.661438446E0,9.847325860E0
4.484085700E1,1.058299255E-1,4.683311005E0,8.648714905E0,9.835897084E0
4.485085500E1,1.067280579E-1,4.685406647E0,8.661288757E0,9.847961681E0
4.486085200E1,1.082249451E-1,4.680317230E0,8.661887512E0,9.846084363E0
4.487084900E1,1.020877075E-1,4.683909760E0,8.661438446E0,9.847332049E0
4.488084600E1,1.029858398E-1,4.679419098E0,8.659342804E0,9.843362585E0
4.489084400E1,1.023870850E-1,4.681814117E0,8.658893738E0,9.844100127E0
4.490084100E1,9.834548950E-2,4.696633301E0,8.653804321E0,9.846642343E0
4.491083700E1,1.080752563E-1,4.692891083E0,8.662935333E0,9.852987139E0
4.492083400E1,1.050814819E-1,4.686454468E0,8.667276306E0,9.853708752E0
4.493083000E1,1.008901978E-1,4.685706024E0,8.670419769E0,9.856074206E0
4.494082800E1,9.759704590E-2,4.686903534E0,8.661588135E0,9.848842518E0
4.495082500E1,1.035845947E-1,4.684059448E0,8.665929108E0,9.851368939E0
4.496082100E1,1.047821045E-1,4.689747620E0,8.663983154E0,9.852376166E0
4.497081800E1,9.954299927E-2,4.685107269E0,8.665180664E0,9.851167183E0
4.498081500E1,1.023870850E-1,4.682412872E0,8.666378174E0,9.850968687E0
4.499081100E1,1.017883301E-1,4.683311005E0,8.664282532E0,9.849545909E0
4.500080700E1,1.058299255E-1,4.685556335E0,8.670270081E0,9.855923164E0
4.501080400E1,1.035845947E-1,4.687053223E0,8.657097473E0,9.845025868E0
4.502080100E1,1.005908203E-1,4.687502289E0,8.663085022E0,9.850474015E0
4.503079700E1,1.001417542E-1,4.686604156E0,8.671766968E0,9.857678694E0
4.504079300E1,1.041833496E-1,4.684807892E0,8.677455139E0,9.861871366E0
4.505079000E1,1.112187195E-1,4.690945129E0,8.664132843E0,9.853148417E0
4.506078600E1,1.068777466E-1,4.685556335E0,8.665779419E0,9.851984265E0
4.507078200E1,1.068777466E-1,4.684209137E0,8.666527863E0,9.852001994E0
4.508077900E1,1.032852173E-1,4.679568787E0,8.665030975E0,9.848441180E0
4.509077500E1,1.002914429E-1,4.677622833E0,8.673114166E0,9.854599083E0
4.510077200E1,1.028361511E-1,4.681514740E0,8.672515411E0,9.855946383E0
4.511076900E1,9.834548950E-2,4.678520966E0,8.671317902E0,9.853425009E0
4.512076500E1,9.939331055E-2,4.686903534E0,8.658594360E0,9.846227707E0
4.513076400E1,9.699829102E-2,4.686005402E0,8.656947784E0,9.844328328E0
4.514076100E1,1.014889526E-1,4.688699799E0,8.663384399E0,9.851316413E0
4.515075800E1,1.002914429E-1,4.689448242E0,8.662336578E0,9.850738967E0
4.516075500E1,1.079255676E-1,4.694088593E0,8.659791870E0,9.850792398E0
4.517075200E1,1.046324158E-1,4.686304779E0,8.666527863E0,9.852974455E0
4.518074800E1,1.049317932E-1,4.687202911E0,8.658594360E0,9.846427683E0
4.519074400E1,1.020877075E-1,4.686903534E0,8.669072571E0,9.855470860E0
4.520074100E1,1.121168518E-1,4.682861938E0,8.664432220E0,9.849576226E0
4.521073800E1,9.669891357E-2,4.681963806E0,8.655750275E0,9.841348921E0
4.522073500E1,1.043330383E-1,4.686604156E0,8.650211792E0,9.838765570E0
4.523073200E1,9.265731812E-2,4.686155090E0,8.666527863E0,9.852783368E0
4.524073000E1,1.026864624E-1,4.685706024E0,8.664881287E0,9.851220897E0
4.525072600E1,1.028361511E-1,4.685107269E0,8.659941559E0,9.846592974E0
4.526072300E1,9.939331055E-2,4.685855713E0,8.660540314E0,9.847440343E0
4.527072000E1,1.010398865E-1,4.690795441E0,8.664581909E0,9.853362400E0
4.528071700E1,1.002914429E-1,4.687801666E0,8.665330353E0,9.852588135E0
4.529071400E1,1.061293030E-1,4.686005402E0,8.666228485E0,9.852584748E0
4.530071000E1,9.984237671E-2,4.683610382E0,8.659492493E0,9.845455040E0
4.531070700E1,1.083746338E-1,4.702171783E0,8.660540314E0,9.855309385E0
4.532070400E1,1.047821045E-1,4.688400421E0,8.659492493E0,9.847785946E0
4.533070000E1,1.040336609E-1,4.686753845E0,8.658594360E0,9.846204391E0
4.534069700E1,1.095721436E-1,4.689597931E0,8.656947784E0,9.846170817E0
4.535069400E1,1.061293030E-1,4.686304779E0,8.669072571E0,9.855228823E0
4.536069100E1,1.044827271E-1,4.693040771E0,8.657845917E0,9.848545286E0
4.537068800E1,1.053808594E-1,4.681065674E0,8.660240936E0,9.844960845E0
4.538068500E1,1.116677856E-1,4.682712250E0,8.664731598E0,9.849763316E0
4.539068200E1,1.056802368E-1,4.675676880E0,8.662186890E0,9.844115212E0
4.540067900E1,1.122665405E-1,4.685855713E0,8.667276306E0,9.853503240E0
4.541067600E1,1.094224548E-1,4.683161316E0,8.656199341E0,9.842446861E0
4.542067300E1,1.116677856E-1,4.689597931E0,8.662486267E0,9.851064246E0
4.543067000E1,1.139131165E-1,4.678371277E0,8.667575684E0,9.850228537E0
4.544066700E1,1.059796143E-1,4.684059448E0,8.657097473E0,9.843626428E0
4.545066400E1,1.034349060E-1,4.688250732E0,8.667725372E0,9.854940732E0
4.546066100E1,1.079255676E-1,4.682861938E0,8.664581909E0,9.849661087E0
4.547065800E1,1.031355286E-1,4.681814117E0,8.666527863E0,9.850823598E0
4.548065400E1,9.954299927E-2,4.682412872E0,8.662186890E0,9.847252451E0
4.549065100E1,1.065783691E-1,4.695884857E0,8.672814789E0,9.863083184E0
4.550064800E1,1.037342834E-1,4.693040771E0,8.662935333E0,9.853011777E0
4.551064500E1,1.062789917E-1,4.680466919E0,8.656648407E0,9.841525667E0
4.552064200E1,1.032852173E-1,4.679269409E0,8.657995605E0,9.842109426E0
4.553063800E1,9.819580078E-2,4.675377502E0,8.660839691E0,9.842710062E0
4.554063600E1,1.013392639E-1,4.693340149E0,8.656498718E0,9.847470815E0
4.555063300E1,1.073268127E-1,4.690645752E0,8.655001831E0,9.844934398E0
4.556063000E1,1.062789917E-1,4.685406647E0,8.659791870E0,9.846640336E0
4.557062700E1,1.086740112E-1,4.681664429E0,8.667575684E0,9.851733862E0
4.558062500E1,9.430389404E-2,4.691843262E0,8.664282532E0,9.853531256E0
4.559062200E1,1.023870850E-1,4.690645752E0,8.656947784E0,9.846592590E0
4.560061900E1,1.011895752E-1,4.689148865E0,8.651409302E0,9.840997882E0
4.561061600E1,1.016386414E-1,4.694687347E0,8.665480042E0,9.856011569E0
4.562061300E1,1.077758789E-1,4.686454468E0,8.663683777E0,9.850578039E0
4.563061100E1,1.068777466E-1,4.679269409E0,8.659492493E0,9.843464598E0
4.564060800E1,1.070274353E-1,4.682861938E0,8.664581909E0,9.849651287E0
4.565060400E1,1.007405090E-1,4.687801666E0,8.672515411E0,9.858912550E0
4.566060100E1,1.043330383E-1,4.694238281E0,8.671916656E0,9.861485533E0
4.567059800E1,1.089733887E-1,4.685256958E0,8.663833466E0,9.850153211E0
4.568059600E1,9.729766846E-2,4.688101044E0,8.652008057E0,9.840985807E0
4.569059300E1,9.984237671E-2,4.691693573E0,8.662037201E0,9.851540263E0
4.570059100E1,1.022373962E-1,4.684508514E0,8.660839691E0,9.847091787E0
4.571058800E1,9.580078125E-2,4.690196686E0,8.657097473E0,9.846443998E0
4.572058500E1,9.879455566E-2,4.682562561E0,8.662635956E0,9.847711115E0
4.573058100E1,1.068777466E-1,4.683460693E0,8.662635956E0,9.848222612E0
4.574057800E1,9.654922485E-2,4.689747620E0,8.680149536E0,9.866511565E0
4.575057500E1,1.071771240E-1,4.686155090E0,8.662935333E0,9.849770812E0
4.576057200E1,1.089733887E-1,4.691094818E0,8.669222260E0,9.857670129E0
4.577056900E1,1.010398865E-1,4.687202911E0,8.670270081E0,9.856655795E0
4.578056700E1,1.085243225E-1,4.681963806E0,8.659492493E0,9.844763727E0
4.579056400E1,1.014889526E-1,4.683311005E0,8.664581909E0,9.849806172E0
4.580056100E1,1.086740112E-1,4.684358826E0,8.671617279E0,9.856570087E0
4.581055800E1,1.067280579E-1,4.687352600E0,8.672066345E0,9.858367003E0
4.582055512E1,1.053808594E-1,4.685855713E0,8.664731598E0,9.851188890E0
4.583055313E1,1.014889526E-1,4.680915985E0,8.670719147E0,9.854067434E0
4.584054913E1,1.148112488E-1,4.682562561E0,8.666527863E0,9.851308489E0
4.585054613E1,1.067280579E-1,4.683909760E0,8.652756500E0,9.839745757E0
4.586054313E1,9.310638428E-2,4.683909760E0,8.655600586E0,9.842108562E0
4.587054013E1,9.924362183E-2,4.682562561E0,8.652457123E0,9.838762915E0
4.588053713E1,1.047821045E-1,4.679868164E0,8.667276306E0,9.850574800E0
4.589053413E1,9.879455566E-2,4.684358826E0,8.661438446E0,9.847512068E0
4.590053012E1,1.041833496E-1,4.689597931E0,8.663983154E0,9.852298565E0
4.591052713E1,1.034349060E-1,4.684059448E0,8.665779419E0,9.851235691E0
4.592052513E1,1.062789917E-1,4.672533417E0,8.664881287E0,9.845000328E0
4.593052313E1,1.076261902E-1,4.680017853E0,8.661438446E0,9.845540435E0
4.594052013E1,1.034349060E-1,4.692741394E0,8.657845917E0,9.848391569E0
4.595051713E1,1.056802368E-1,4.678670654E0,8.662336578E0,9.845669221E0
4.596051413E1,1.068777466E-1,4.686604156E0,8.663534088E0,9.850507818E0
4.597051113E1,1.053808594E-1,4.679568787E0,8.657995605E0,9.842273978E0
4.598050913E1,1.056802368E-1,4.681963806E0,8.662635956E0,9.847497911E0
4.599050613E1,1.050814819E-1,4.688550110E0,8.655600586E0,9.844438316E0
4.600050213E1,1.056802368E-1,4.685107269E0,8.668324127E0,9.853996225E0
4.601049913E1,1.037342834E-1,4.686604156E0,8.659791870E0,9.847183077E0
4.602049612E1,1.043330383E-1,4.683460693E0,8.661887512E0,9.847536988E0
4.603049312E1,1.079255676E-1,4.682562561E0,8.663234711E0,9.848333652E0
4.604049013E1,9.969268799E-2,4.694387970E0,8.670719147E0,9.860455748E0
4.605048613E1,9.939331055E-2,4.696483612E0,8.661737823E0,9.853554662E0
4.606048313E1,1.022373962E-1,4.681664429E0,8.664581909E0,9.849031118E0
4.607048113E1,1.091230774E-1,4.694537659E0,8.665480042E0,9.856020293E0
4.608047813E1,1.025367737E-1,4.686005402E0,8.660989380E0,9.847938741E0
4.609047412E1,9.804611206E-2,4.679568787E0,8.660390625E0,9.844305097E0
4.610047112E1,1.020877075E-1,4.689897308E0,8.659492493E0,9.848470383E0
4.611046812E1,1.049317932E-1,4.686155090E0,8.663234711E0,9.850009942E0
4.612046513E1,1.014889526E-1,4.684807892E0,8.667425995E0,9.853019759E0
4.613046113E1,1.079255676E-1,4.680317230E0,8.668024750E0,9.851480618E0
4.614045913E1,9.924362183E-2,4.686454468E0,8.658893738E0,9.846275719E0
4.615045613E1,9.595046997E-2,4.678221588E0,8.654702454E0,9.838640063E0
4.616045213E1,9.624984741E-2,4.683311005E0,8.660540314E0,9.846198481E0
4.617044912E1,1.034349060E-1,4.682263184E0,8.664731598E0,9.849459933E0
4.618044713E1,1.038839722E-1,4.696034546E0,8.670719147E0,9.861283023E0
4.619044513E1,1.089733887E-1,4.686903534E0,8.664132843E0,9.851199818E0
4.620044213E1,1.067280579E-1,4.683760071E0,8.670270081E0,9.855079023E0
4.621043913E1,1.008901978E-1,4.688550110E0,8.671766968E0,9.858611632E0
4.622043613E1,1.074765015E-1,4.689747620E0,8.659342804E0,9.848324818E0
4.623043313E1,1.070274353E-1,4.688400421E0,8.660390625E0,9.848599858E0
4.624043112E1,9.939331055E-2,4.690046997E0,8.662336578E0,9.851014915E0
4.625042813E1,1.025367737E-1,4.695435791E0,8.665030975E0,9.855982592E0
4.626042513E1,1.038839722E-1,4.689148865E0,8.657995605E0,9.846816585E0
4.627042313E1,1.040336609E-1,4.691693573E0,8.651858368E0,9.842635054E0
4.628042013E1,1.052311707E-1,4.687352600E0,8.660390625E0,9.848081731E0
4.629041813E1,1.005908203E-1,4.689448242E0,8.658294983E0,9.847188195E0
4.630041612E1,1.037342834E-1,4.677622833E0,8.666228485E0,9.848575142E0
4.631041313E1,1.047821045E-1,4.681365051E0,8.668024750E0,9.851944534E0
4.632041013E1,1.052311707E-1,4.689897308E0,8.672066345E0,9.859561099E0
4.633040813E1,1.028361511E-1,4.698878632E0,8.663683777E0,9.856442170E0
4.634040613E1,1.020877075E-1,4.693639526E0,8.662785645E0,9.853148178E0
4.635040313E1,1.065783691E-1,4.681215363E0,8.666228485E0,9.850312298E0
4.636040013E1,1.088237000E-1,4.685406647E0,8.668174438E0,9.854041107E0
4.637039713E1,1.005908203E-1,4.681215363E0,8.662186890E0,9.846693734E0
4.638039513E1,1.037342834E-1,4.680915985E0,8.658444672E0,9.843292101E0
4.639039213E1,1.056802368E-1,4.677173767E0,8.666078796E0,9.848250833E0
4.640038913E1,1.068777466E-1,4.685706024E0,8.669671326E0,9.855478917E0
4.641038613E1,1.062789917E-1,4.686155090E0,8.651708679E0,9.839888608E0
4.642038313E1,1.049317932E-1,4.680915985E0,8.656498718E0,9.841593123E0
4.643037912E1,1.088237000E-1,4.689148865E0,8.667276306E0,9.855031113E0
4.644037612E1,1.002914429E-1,4.683311005E0,8.663085022E0,9.848477163E0
4.645037313E1,1.010398865E-1,4.677473145E0,8.669072571E0,9.850978800E0
4.646037013E1,1.163081360E-1,4.678820343E0,8.655301208E0,9.839671051E0
4.647036713E1,1.077758789E-1,4.674778748E0,8.662037201E0,9.843579656E0
4.648036413E1,9.969268799E-2,4.683460693E0,8.661887512E0,9.847488917E0
4.649036113E1,9.954299927E-2,4.695884857E0,8.661288757E0,9.852876044E0
4.650035813E1,9.774673462E-2,4.683909760E0,8.662186890E0,9.847946322E0
4.651035513E1,9.744735718E-2,4.682861938E0,8.663085022E0,9.848235071E0
4.652035113E1,1.026864624E-1,4.683610382E0,8.666827240E0,9.851936111E0
4.653034813E1,9.819580078E-2,4.695585480E0,8.661139069E0,9.852588258E0
4.654034513E1,1.062789917E-1,4.683610382E0,8.650511169E0,9.837623947E0
4.655034213E1,1.085243225E-1,4.680017853E0,8.664132843E0,9.847920722E0
4.656033913E1,1.022373962E-1,4.685556335E0,8.656798096E0,9.844035957E0
4.657033513E1,1.005908203E-1,4.686155090E0,8.653504944E0,9.841408225E0
4.658033113E1,1.023870850E-1,4.688699799E0,8.662037201E0,9.850140983E0
4.659032712E1,9.505233765E-2,4.690795441E0,8.659941559E0,9.849222539E0
4.660032413E1,1.037342834E-1,4.689148865E0,8.665330353E0,9.853264840E0
4.661031913E1,1.115180969E-1,4.682712250E0,8.663983154E0,9.849103228E0
4.662031513E1,1.014889526E-1,4.686005402E0,8.661887512E0,9.848717780E0
4.663031213E1,9.909393311E-2,4.685107269E0,8.664132843E0,9.850240995E0
4.664030813E1,1.010398865E-1,4.691244507E0,8.665330353E0,9.854234329E0
4.665030513E1,1.023870850E-1,4.683610382E0,8.672515411E0,9.856937298E0
4.666030113E1,1.053808594E-1,4.691394196E0,8.655301208E0,9.845533182E0
4.667029713E1,1.056802368E-1,4.687502289E0,8.659941559E0,9.847762884E0
4.668029312E1,1.020877075E-1,4.679868164E0,8.656349030E0,9.840933211E0
4.669028913E1,1.022373962E-1,4.684508514E0,8.663384399E0,9.849330016E0
4.670028512E1,9.879455566E-2,4.691992950E0,8.662037201E0,9.851672278E0
4.671028113E1,1.077758789E-1,4.695735168E0,8.653504944E0,9.846049575E0
4.672027813E1,1.086740112E-1,4.680167542E0,8.661139069E0,9.845359731E0
4.673027513E1,1.094224548E-1,4.679119720E0,8.660690002E0,9.844474895E0
4.674027113E1,1.061293030E-1,4.687651978E0,8.665330353E0,9.852578069E0
4.675026613E1,1.020877075E-1,4.686005402E0,8.658294983E0,9.845564511E0
4.676026313E1,9.984237671E-2,4.690945129E0,8.667276306E0,9.855790850E0
4.677025813E1,1.007405090E-1,4.692741394E0,8.662935333E0,9.852838121E0
4.678025412E1,1.016386414E-1,4.689298553E0,8.668773193E0,9.856342121E0
4.679025013E1,1.050814819E-1,4.686903534E0,8.676257629E0,9.861823021E0
4.680024612E1,1.032852173E-1,4.688699799E0,8.664282532E0,9.852124919E0
4.681024213E1,1.127156067E-1,4.685556335E0,8.659791870E0,9.846783140E0
4.682023813E1,1.121168518E-1,4.682113495E0,8.664881287E0,9.849615458E0
4.683023513E1,1.080752563E-1,4.695735168E0,8.658145294E0,9.850131419E0
4.684023113E1,9.984237671E-2,4.682412872E0,8.658744049E0,9.844227106E0
4.685022713E1,1.113684082E-1,4.680616608E0,8.655001831E0,9.840204848E0
4.686022413E1,1.037342834E-1,4.687951355E0,8.655001831E0,9.843612416E0
4.687022113E1,1.020877075E-1,4.687202911E0,8.659941559E0,9.847582487E0
4.688021813E1,1.044827271E-1,4.683460693E0,8.661288757E0,9.847011914E0
4.689021413E1,1.067280579E-1,4.687352600E0,8.666827240E0,9.853758658E0
4.690021013E1,1.008901978E-1,4.691094818E0,8.662935333E0,9.852055522E0
4.691020713E1,1.038839722E-1,4.684807892E0,8.670120392E0,9.855414982E0
4.692020313E1,1.056802368E-1,4.685855713E0,8.666078796E0,9.852377062E0
4.693019913E1,1.010398865E-1,4.689597931E0,8.661737823E0,9.850291363E0
4.694019513E1,1.002914429E-1,4.698279877E0,8.666976929E0,9.859025371E0
4.695019213E1,1.016386414E-1,4.681365051E0,8.656049652E0,9.841377177E0
4.696018913E1,1.032852173E-1,4.689298553E0,8.652906189E0,9.842406935E0
4.697018613E1,1.011895752E-1,4.678071899E0,8.669222260E0,9.851396379E0
4.698018313E1,9.669891357E-2,4.688400421E0,8.656349030E0,9.844939193E0
4.699018013E1,1.089733887E-1,4.690945129E0,8.659043427E0,9.848648357E0
4.700017713E1,1.035845947E-1,4.683760071E0,8.667725372E0,9.852806773E0
4.701017413E1,9.969268799E-2,4.690196686E0,8.657845917E0,9.847140676E0
4.702017113E1,1.080752563E-1,4.686155090E0,8.656349030E0,9.843988435E0
4.703016812E1,9.639953613E-2,4.680766296E0,8.658893738E0,9.843541373E0
4.704016613E1,9.624984741E-2,4.688400421E0,8.658444672E0,9.846777477E0
4.705016313E1,1.023870850E-1,4.681365051E0,8.657097473E0,9.842306565E0
4.706016013E1,1.085243225E-1,4.691992950E0,8.655750275E0,9.846247417E0
4.707015713E1,1.044827271E-1,4.694238281E0,8.665629730E0,9.855959025E0
4.708015413E1,9.669891357E-2,4.694238281E0,8.664432220E0,9.854826707E0
4.709015113E1,1.046324158E-1,4.685107269E0,8.660690002E0,9.847270149E0
4.710014913E1,1.040336609E-1,4.690196686E0,8.662935333E0,9.851660598E0
4.711014613E1,1.016386414E-1,4.682263184E0,8.654852142E0,9.840751218E0
4.712014313E1,1.019380188E-1,4.687502289E0,8.666827240E0,9.853779147E0
4.713014013E1,1.145118713E-1,4.688250732E0,8.664282532E0,9.852035307E0
4.714013713E1,1.017883301E-1,4.680616608E0,8.659043427E0,9.843656117E0
4.715013313E1,1.062789917E-1,4.684358826E0,8.660390625E0,9.846668402E0
4.716013013E1,1.043330383E-1,4.694387970E0,8.663833466E0,9.854449458E0
4.717012612E1,1.016386414E-1,4.680915985E0,8.661438446E0,9.845903759E0
4.718012312E1,1.083746338E-1,4.681814117E0,8.659941559E0,9.845085896E0
4.719011913E1,1.098715210E-1,4.689597931E0,8.661737823E0,9.850385913E0
4.720011613E1,1.019380188E-1,4.680317230E0,8.663085022E0,9.847070774E0
4.721011313E1,1.016386414E-1,4.677473145E0,8.675808563E0,9.856913293E0
4.722010913E1,1.029858398E-1,4.684508514E0,8.664731598E0,9.850522817E0
4.723010613E1,1.007405090E-1,4.679868164E0,8.658594360E0,9.842894441E0
4.724010313E1,9.744735718E-2,4.681065674E0,8.655600586E0,9.840797393E0
4.725010112E1,9.924362183E-2,4.687053223E0,8.665480042E0,9.852353098E0
4.726009812E1,1.061293030E-1,4.679119720E0,8.666827240E0,9.849838537E0
4.727009613E1,1.005908203E-1,4.674629059E0,8.666976929E0,9.847779670E0
4.728009313E1,1.040336609E-1,4.679868164E0,8.663983154E0,9.847669426E0
4.729009013E1,1.070274353E-1,4.684358826E0,8.657995605E0,9.844570096E0
4.730008713E1,1.098715210E-1,4.685256958E0,8.669970703E0,9.855561704E0
4.731008412E1,9.894424438E-2,4.680017853E0,8.657845917E0,9.842289011E0
4.732008112E1,1.014889526E-1,4.679269409E0,8.663234711E0,9.846699846E0
4.733007812E1,1.029858398E-1,4.690795441E0,8.654103699E0,9.844169786E0
4.734007513E1,9.879455566E-2,4.685855713E0,8.658145294E0,9.845328032E0
4.735007213E1,9.879455566E-2,4.685556335E0,8.668623505E0,9.854401656E0
4.736007013E1,9.999206543E-2,4.693340149E0,8.662336578E0,9.852589262E0
4.737006813E1,1.073268127E-1,4.692442017E0,8.652457123E0,9.843553494E0
4.738006513E1,1.046324158E-1,4.694837036E0,8.661737823E0,9.852824207E0
4.739006213E1,1.037342834E-1,4.692891083E0,8.662037201E0,9.852150830E0
4.740006013E1,1.011895752E-1,4.683610382E0,8.653804321E0,9.840466187E0
4.741005713E1,1.085243225E-1,4.685855713E0,8.668024750E0,9.854119664E0
4.742005413E1,1.046324158E-1,4.685256958E0,8.669521637E0,9.855109645E0
4.743005113E1,9.624984741E-2,4.681065674E0,8.657995605E0,9.842892247E0
4.744004912E1,1.076261902E-1,4.690496063E0,8.658893738E0,9.848288048E0
4.745004612E1,1.047821045E-1,4.681664429E0,8.664731598E0,9.849189549E0
4.746004413E1,1.017883301E-1,4.679568787E0,8.664581909E0,9.848030491E0
4.747004113E1,1.011895752E-1,4.680766296E0,8.665330353E0,9.849251879E0
4.748003713E1,1.037342834E-1,4.684358826E0,8.661887512E0,9.847957843E0
4.749003413E1,1.062789917E-1,4.690196686E0,8.656947784E0,9.846419914E0
4.750003113E1,9.819580078E-2,4.688250732E0,8.673114166E0,9.859627107E0
4.751002813E1,1.007405090E-1,4.684807892E0,8.661588135E0,9.847877063E0
4.752002513E1,9.505233765E-2,4.682712250E0,8.669072571E0,9.853407948E0
4.753002213E1,1.020877075E-1,4.678520966E0,8.666827240E0,9.849511396E0
4.754001913E1,1.034349060E-1,4.683011627E0,8.662785645E0,9.848103970E0
4.755001613E1,1.085243225E-1,4.674179993E0,8.667276306E0,9.847914231E0
4.756001213E1,1.020877075E-1,4.681963806E0,8.675808563E0,9.859049711E0
